PIDB_ID,State,County,FIPS,PointTypeGeneral,PointType,Trinomial,DINAA_URI,RawMaterialGeneral,RawMaterialSimple,MaxLength,MLIncomplete,MaxWidth,MWIncomplete,HeightMaxWidth,BasalWidth,BWIncomplete,DepthBasalConcavity,DBCIncomplete,MaxThickness,MTIncomplete,Reworked,ReferenceID,Title,YearPublished,PublishedSource,SurveyNumber,STATE_FIPS,CNTY_FIPS,Lat_CountyCentroid,Long_CountyCentroid,Latitude,Longitude
6086,Tennessee,Humphreys,47085,Greenbrier,Greenbrier,40HS205,,Dover chert,Dover chert,56.02,FALSE,29.4,FALSE,,33.59,FALSE,,FALSE,8.25,FALSE,-1,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,772,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6087,Tennessee,Humphreys,47085,Greenbrier,Greenbrier fluted,40HS205,,Dover chert,Dover chert,32.53,TRUE,32.66,FALSE,,28.92,FALSE,3.52,FALSE,7.03,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,773,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6088,Tennessee,Humphreys,47085,Greenbrier,Greenbrier fluted,40HS205,,Dover chert,Dover chert,65.94,TRUE,29.26,FALSE,,33.8,FALSE,5.2,FALSE,8.53,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,774,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6089,Tennessee,Humphreys,47085,Greenbrier,Greenbrier fluted,40HS205,,Dover chert,Dover chert,58.74,FALSE,26.14,FALSE,,25.88,FALSE,4.46,FALSE,7.69,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,775,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6091,Tennessee,Humphreys,47085,Greenbrier,Greenbrier,40HS205,,Dover chert,Dover chert,46.99,TRUE,,FALSE,,28.71,FALSE,,FALSE,6.75,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,777,47,085,36.04081025,-87.77560086,36.04081025,-87.77560086
6092,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,50.96,FALSE,21.64,FALSE,,25.17,FALSE,1.2,FALSE,6.04,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,778,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6093,Tennessee,Houston,47083,Cumberland,Cumberland base,40HO23,,Dover chert,Dover chert,35.61,TRUE,20.26,FALSE,,,FALSE,,FALSE,5.68,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,779,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6094,Tennessee,Houston,47083,Plano,"Plano, preform (possible)",40HO23,,Dover chert,Dover chert,29.7,TRUE,25.91,FALSE,,27.83,FALSE,0.58,FALSE,5.41,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,780,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6095,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,47.62,TRUE,33.91,FALSE,,31.04,FALSE,1.76,FALSE,7.1,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,781,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6096,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,51.36,TRUE,33.14,FALSE,,29.47,FALSE,3.83,FALSE,6.91,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,782,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6097,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,32.23,TRUE,25.56,FALSE,,25.1,FALSE,2.06,FALSE,5.52,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,783,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6098,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,40.31,TRUE,30.14,FALSE,,29.37,FALSE,,FALSE,7.37,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,784,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6099,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,40.51,TRUE,31.37,FALSE,,29.23,FALSE,0.94,FALSE,7.77,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,785,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6100,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,39.81,TRUE,32.57,FALSE,,27.51,FALSE,1.9,FALSE,7.65,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,786,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6101,Tennessee,Houston,47083,Paleo,"Preform, Late Paleo",40HO23,,Dover chert,Dover chert,23.5,TRUE,27.56,FALSE,,23.29,FALSE,2.86,FALSE,5.69,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,787,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6102,Tennessee,Houston,47083,Quad_BeaverLake,Quad preform,40HO23,,Dover chert,Dover chert,43.37,TRUE,32.24,FALSE,,28.38,FALSE,2.77,FALSE,6.93,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,788,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6103,Tennessee,Houston,47083,Quad_BeaverLake,Quad,40HO23,,Dover chert,Dover chert,46.52,TRUE,25.22,FALSE,,,FALSE,2.75,FALSE,6.61,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,789,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6104,Tennessee,Houston,47083,Quad_BeaverLake,Quad,40HO23,,Dover chert,Dover chert,20.74,TRUE,28.78,FALSE,,30.55,FALSE,4.04,FALSE,5.96,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,790,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6105,Tennessee,Houston,47083,Quad_BeaverLake,Quad preform,40HO23,,Dover chert,Dover chert,55.67,TRUE,,FALSE,,31.45,FALSE,2.78,FALSE,7.75,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,791,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6106,Tennessee,Houston,47083,Quad_BeaverLake,Quad,40HO23,,Dover chert,Dover chert,54.56,TRUE,26.77,FALSE,,,FALSE,3.52,FALSE,5.88,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,792,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6107,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake preform,40HO23,,Dover chert,Dover chert,73.73,TRUE,28.72,FALSE,,21.54,FALSE,2.07,FALSE,9.22,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,793,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6108,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake,40HO23,,Dover chert,Dover chert,45.72,TRUE,23.74,FALSE,,,FALSE,0.95,FALSE,6.04,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,794,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6109,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake,40HO23,,Dover chert,Dover chert,31.36,TRUE,24.51,FALSE,,24.84,FALSE,2.24,FALSE,6.46,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,795,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6110,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake,40HO23,,Dover chert,Dover chert,18.75,TRUE,,FALSE,,22.73,FALSE,4.57,FALSE,5.81,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,796,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6111,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake (possible),40HO23,,Dover chert,Dover chert,19.12,TRUE,,FALSE,,28.16,FALSE,,FALSE,5.8,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,797,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6112,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake,40HO23,,Dover chert,Dover chert,22.39,TRUE,,FALSE,,28.68,FALSE,,FALSE,6.6,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,798,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6113,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,47.35,TRUE,,FALSE,,23.68,FALSE,,FALSE,7.5,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,799,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6114,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake preform,40HO23,,Dover chert,Dover chert,48.8,TRUE,33.22,FALSE,,27.27,FALSE,,FALSE,7.19,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,800,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6115,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake (possible),40HO23,,Dover chert,Dover chert,17.39,TRUE,22.9,FALSE,,28.21,FALSE,,FALSE,4.73,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,801,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6116,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake preform,40HO23,,Dover chert,Dover chert,39.64,TRUE,30.9,FALSE,,27.64,FALSE,,FALSE,6.83,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,802,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6117,Tennessee,Houston,47083,Quad_BeaverLake,Beaver Lake,40HO23,,Dover chert,Dover chert,64.86,FALSE,27.24,FALSE,,,FALSE,,FALSE,8.17,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,803,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6119,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,59.77,TRUE,27.69,FALSE,,28.52,FALSE,5.68,FALSE,6.54,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,805,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6121,Tennessee,Houston,47083,Greenbrier,Greenbrier preform,40HO23,,Dover chert,Dover chert,39.61,TRUE,31.29,FALSE,,28.8,FALSE,,FALSE,7.32,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,807,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6122,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,30.28,TRUE,31.66,FALSE,,32.25,FALSE,,FALSE,7.9,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,808,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6123,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,24.71,TRUE,,FALSE,,33.52,FALSE,,FALSE,7.08,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,809,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6131,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,32.77,TRUE,,FALSE,,25.09,FALSE,,FALSE,5.95,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,817,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6132,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,23.81,TRUE,,FALSE,,25.85,FALSE,,FALSE,7.83,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,818,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6133,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,34.22,TRUE,,FALSE,,25.81,FALSE,,FALSE,7.19,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,819,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6134,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,48.05,TRUE,27.15,FALSE,,,FALSE,,FALSE,6.11,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,820,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6135,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,35.41,TRUE,,FALSE,,24.26,FALSE,3.79,FALSE,6.73,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,821,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6136,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,37.4,TRUE,,FALSE,,26.71,FALSE,,FALSE,6.24,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,822,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6137,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,32.95,TRUE,,FALSE,,25.86,FALSE,,FALSE,6.23,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,823,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6138,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,34.38,TRUE,,FALSE,,22.85,FALSE,2.03,FALSE,6.93,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,824,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6139,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,34.31,TRUE,,FALSE,,28.17,FALSE,5.37,FALSE,8.1,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,825,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6140,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,20.43,TRUE,,FALSE,,25.39,FALSE,,FALSE,6.64,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,826,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6141,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,62.21,TRUE,21.55,FALSE,,,FALSE,2.45,FALSE,6.8,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,827,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6142,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,31.29,TRUE,26.54,FALSE,,,FALSE,2.4,FALSE,7.35,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,828,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6143,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,32.17,TRUE,,FALSE,,25.17,FALSE,2.27,FALSE,5.76,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,829,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6144,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,44.67,FALSE,19.28,FALSE,,20.28,FALSE,1.64,FALSE,7.77,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,830,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6145,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,50.45,FALSE,24.35,FALSE,,26.9,FALSE,4.52,FALSE,7.74,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,831,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6146,Tennessee,Houston,47083,Greenbrier,Greenbrier (possible),40HO23,,Dover chert,Dover chert,56.12,FALSE,,FALSE,,26.06,FALSE,,FALSE,6.25,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,832,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6147,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,55.27,FALSE,,FALSE,,31.25,FALSE,,FALSE,7.95,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,833,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6148,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,59.21,FALSE,28.57,FALSE,,30.26,FALSE,4.81,FALSE,6.84,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,834,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6149,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,61.24,TRUE,22.97,FALSE,,24.81,FALSE,3.86,FALSE,6.78,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,835,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6150,Tennessee,Houston,47083,Dalton,Dalton,40HO23,,Dover chert,Dover chert,36.17,TRUE,22.93,FALSE,,23.01,FALSE,2.56,FALSE,6.5,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,836,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6151,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,39.32,TRUE,21.47,FALSE,,,FALSE,2.43,FALSE,6.83,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,837,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6152,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,56.34,FALSE,21.97,FALSE,,23.33,FALSE,1.67,FALSE,6.37,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,838,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6153,Tennessee,Houston,47083,Dalton,Greenbrier/Dalton,40HO23,,Dover chert,Dover chert,81.76,FALSE,19.21,FALSE,,23.23,FALSE,,FALSE,7.58,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,839,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6154,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,,Other,30.7,TRUE,18.48,FALSE,,23.46,FALSE,3.17,FALSE,6.13,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,840,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6155,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,38.87,FALSE,24.39,FALSE,,30,FALSE,,FALSE,5.8,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,841,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6156,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,67.08,FALSE,19.54,FALSE,,22.74,FALSE,,FALSE,6.77,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,842,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6157,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,57.71,FALSE,19.55,FALSE,,25.48,FALSE,,FALSE,6.67,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,843,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6158,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,,Other,72.19,FALSE,24.03,FALSE,,26.72,FALSE,,FALSE,6.87,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,844,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6159,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,65.16,FALSE,23.7,FALSE,,27.47,FALSE,,FALSE,6.5,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,845,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6160,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,58.64,FALSE,20.53,FALSE,,25.32,FALSE,,FALSE,5.64,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,846,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6161,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,29.13,TRUE,20.3,FALSE,,24.58,FALSE,,FALSE,5.75,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,847,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6162,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,,Other,26.04,TRUE,24.43,FALSE,,26.61,FALSE,,FALSE,7.09,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,848,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6163,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,,Other,23.09,TRUE,20.83,FALSE,,25.13,FALSE,,FALSE,5.45,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,849,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6164,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,,Other,33.85,TRUE,23.27,FALSE,,24.84,FALSE,,FALSE,5.46,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,850,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
6165,Tennessee,Houston,47083,Greenbrier,Greenbrier,40HO23,,Dover chert,Dover chert,36.76,TRUE,21.42,FALSE,,21.99,FALSE,,FALSE,6.69,FALSE,0,13,"TENNESSEE PALEOINDIAN PROJECTILE POINT DATA
John B. Broster and Mark R. Norton, Tennessee Division of Archaeology.",2005,,851,47,083,36.28597755,-87.71709385,36.28597755,-87.71709385
